accuracy,precision,recall,f1,confusion_matrix
0.56,0.5290322580645161,0.845360824742268,0.6507936507936508,"[[30 73]
 [15 82]]"
0.55,0.5063291139240507,0.8695652173913043,0.64,"[[30 78]
 [12 80]]"
0.48,0.49693251533742333,0.7864077669902912,0.6090225563909775,"[[15 82]
 [22 81]]"
0.545,0.5568862275449101,0.8454545454545455,0.6714801444043321,"[[16 74]
 [17 93]]"
0.475,0.48026315789473684,0.7373737373737373,0.5816733067729084,"[[22 79]
 [26 73]]"
0.63,0.6428571428571429,0.8389830508474576,0.7279411764705882,"[[27 55]
 [19 99]]"
0.57,0.558282208588957,0.8666666666666667,0.6791044776119403,"[[23 72]
 [14 91]]"
0.59,0.5714285714285714,0.9056603773584906,0.7007299270072993,"[[22 72]
 [10 96]]"
0.565,0.5568862275449101,0.8773584905660378,0.6813186813186813,"[[20 74]
 [13 93]]"
0.61,0.5818181818181818,0.9142857142857143,0.7111111111111111,"[[26 69]
 [ 9 96]]"
0.55,0.5421686746987951,0.8653846153846154,0.6666666666666666,"[[20 76]
 [14 90]]"
0.595,0.5766871165644172,0.8867924528301887,0.6988847583643123,"[[25 69]
 [12 94]]"
0.555,0.55625,0.8317757009345794,0.6666666666666666,"[[22 71]
 [18 89]]"
0.545,0.5151515151515151,0.8854166666666666,0.6513409961685823,"[[24 80]
 [11 85]]"
